DTMNFR;ORGAO;TIPO;SIGLA;SIMBOLO;NOME_LISTA;NUM_ORDEM;NOME_CANDIDATO;PARTIDO_PROPONENTE;INDEPENDENTE
150300;AM;2;PAN;;Pessoas – Animais – Natureza;4;André Filipe Ventura ngelo;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;5;Cristina Manuela Alves Monteiro Nunes Francisco;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;6;Cristina Ascensão Oliveira Porfírio;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;7;Telmo Luís Malanho Rodrigues;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;8;Rui Fernando Rodrigues da Silva Vargas;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;9;Maria Osvalda Arez Gonçalves;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;10;Catarina De Jesus De Oliveira;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;11;Licínio Manuel Sousa Jesus;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;12;Pedro Filipe Rodrigues Pedras Matos de Sousa;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;13;Teresa Maria Fontan Forte da Silva Vargas;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;14;Marisa Furtado Rendeiro Correia;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;15;André Alves Ferreira;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;16;Emanuel Neto dos Santos Silva;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;17;Cidália Robalo Alves Correia Jesus;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;18;Catarina Andreia Ferreira Sigorro;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;19;Nuno Ricardo Aly de Castro Fernandes;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;20;Fernando Olímpio Santos Figueiredo;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;21;Ana Catarina Prazeres Marques Pinto Ramos;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;22;Luzia Maria Martins;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;23;Sérgio Luis Fonseca Oliveira;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;24;Carlos Alberto Gomes Marques;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;25;Rute Sofia da Cruz Dias Figueiredo;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;26;Maria Catarina Santiago Prazeres Gomes Marques;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;27;João Tomás Salavessa Matias de Almeida;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;28;Silvia Marina Vieira Costa;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;29;Beatriz Martins Santa Bárbara Gonçalves;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;30;Sérgio Miguel Tavares Alves;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;31;Luis Miguel Guerreiro Gonçalves dos Santos;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;32;Alexandra Branco Ralo Barata Correia;PAN;N
150300;AM;2;PAN;;Pessoas – Animais – Natureza;33;Sílvia Cristina Romão;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;1;Eduardo Filipe Almeida Fernandes;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;2;Gonçalo Miguel Pereira de Jesus Silva;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;3;Marlene Sofia Prazeres Marques;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;4;Diana Maria Marques Lopes;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;5;João Pedro Gomes Antão;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;6;Maria Lúcia Marques Veloso;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;7;Pedro de Araújo Farinha;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;8;Marco André Ribeiro Saavedra;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;9;Vanda Cordeiro Pereira;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;10;Sandra Isabel Carona Onofre;PAN;N
150300;AM;3;PAN;;Pessoas – Animais – Natureza;11;José Francisco Nunes Mancha;PAN;N
150300;CM;2;PS;;Partido Socialista;1;Inês de Saint-Maurice Esteves de Medeiros Victorino de Almeida;PS;N
150300;CM;2;PS;;Partido Socialista;2;Ivan Costa Gonçalves;PS;N
150300;CM;2;PS;;Partido Socialista;3;Filipe Alexandre Pardal Pacheco;PS;N
150300;CM;2;PS;;Partido Socialista;4;Francisca Luis Baptista Parreira;PS;N
150300;CM;2;PS;;Partido Socialista;5;Hélio Jorge Ferreira dos Anjos;PS;N
150300;CM;2;PS;;Partido Socialista;6;Joaquim António da Silva Gomes Barbosa;PS;N
150300;CM;2;PS;;Partido Socialista;7;Ana Margarida Machado da Silva Lourenço;PS;N
150300;CM;2;PS;;Partido Socialista;8;Gabriel Machado da Rosa;PS;N
150300;CM;2;PS;;Partido Socialista;9;Vanessa Oliveira Lima;PS;N
150300;CM;2;PS;;Partido Socialista;10;António Francisco Espada Rita;PS;N
150300;CM;2;PS;;Partido Socialista;11;Maria Teresa Torres Antunes Lino Craveiro;PS;N
150300;CM;3;PS;;Partido Socialista;1;João Augusto Veredas Campos;PS;N
150300;CM;3;PS;;Partido Socialista;2;Cláudia Sofia Gomes de Matos Paredes;PS;N
150300;CM;3;PS;;Partido Socialista;3;João Carlos dos Santos Vieira;PS;N
150300;CM;3;PS;;Partido Socialista;4;Susana Maria Dias Pereira;PS;N
150300;CM;3;PS;;Partido Socialista;5;Luís Filipe da Silva Mendes;PS;N
150300;CM;3;PS;;Partido Socialista;6;Maria Madalena Duarte Lopes Matos Barbosa Gamaliel Alves;PS;N
150300;CM;3;PS;;Partido Socialista;7;Tomás Sena Martins Urbano;PS;N
150300;CM;3;PS;;Partido Socialista;8;Maria José dos Santos Alves da Silva;PS;N
150300;CM;3;PS;;Partido Socialista;9;José Augusto Barata;PS;N
150300;CM;3;PS;;Partido Socialista;10;Zélia de Jesus Pacheco da Silva;PS;N
150300;CM;3;PS;;Partido Socialista;11;José Carlos Rebelo Simões;PS;N
150300;CM;2;CH;;Chega;1;Carlos Magno Valença Ferreira Walter de Magalhães;CH;N
150300;CM;2;CH;;Chega;2;Nuno Alexandre Oliveira Mendes;CH;N
150300;CM;2;CH;;Chega;3;Sara Sofia Martins Pinheiro;CH;N
150300;CM;2;CH;;Chega;4;João Pedro Guterres Peixoto Costa Pereira;CH;N
150300;CM;2;CH;;Chega;5;Tiago Daniel Graça Caetano;CH;N
150300;CM;2;CH;;Chega;6;Neide Filipa Marinho Passarinho;CH;N
150300;CM;2;CH;;Chega;7;Felicidade João Macuamule;CH;N
150300;CM;2;CH;;Chega;8;António Manuel Figueira Martins;CH;N
150300;CM;2;CH;;Chega;9;Rui Paulo Azevedo dos Santos;CH;N
150300;CM;2;CH;;Chega;10;Lucília Maria dos Santos;CH;N
150300;CM;2;CH;;Chega;11;Sónia Raquel Pinto Peliano;CH;N
150300;CM;3;CH;;Chega;1;Andreia Alexandra Flores de Miranda;CH;N
150300;CM;3;CH;;Chega;2;Hugo Miguel Nunes Monteiro;CH;N
150300;CM;3;CH;;Chega;3;Sara Raquel da Paixão Viegas da Silva;CH;N
150300;CM;3;CH;;Chega;4;Cláudia Sofia Barreto Gonçalves;CH;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;1;Hélder António Guerra de Sousa Silva;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;2;Paulo Alexandre Ribeiro Sabino;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;3;Beatriz Leal da Silva Brandão Ferreira;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;4;Carlos Alberto Tavares Salomão;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;5;Sónia Raquel Mota Faria;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;6;Luisa Maria Gama Varela;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;7;Rui Daniel Tavares Pinto Gonçalves;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;8;Alexandre José Pires de Oliveira Cruz;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;9;Vitória Joana Bravo G. F. Taborda Farinha;PPD/PSD;N
150300;CM;2;PPD/PSD;;Partido Social Democrata;10;António Carlos Ferreira Gonçalves Amaro;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;1;Rui José das Neves Patrão Batista Rosa;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;2;Maria Inês Mendes Alves Pereira de Abreu;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;3;Rui Filipe Botas Ribeiro Rua;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;4;Luis Manuel Gomes Almeida Tavares;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;5;Inês Isabel Baptista da Rocha Roldão;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;6;Beatriz Sousa Gomes;PPD/PSD;N
150300;CM;3;PPD/PSD;;Partido Social Democrata;7;David Henriques Micaelo de Sequeira Cristóvão;PPD/PSD;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;1;Ana Clara de Sousa Birrento Matos Silva;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;2;Fábio André Lourenço Lopes;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;3;Irina Cristiana Ludovico da Costa Tricamegy;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;4;Maria Ana de Magalhães e Esteves Silva;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;5;Gustavo Manuel Marques Pinto;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;6;Raquel Alexandra Valadares Barrulas;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;7;Maria Quitéria Chefe Marques;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;8;Henrique Marques Elvas Martins;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;9;Paula Alexandra Monteiro dos Santos Pires;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;10;João Maria Castro de Oliveira Rocha Pinto;CDS-PP;N
150300;CM;2;CDS-PP;;CDS – Partido Popular;11;Mariana da Cruz França;CDS-PP;N
150300;CM;3;CDS-PP;;CDS – Partido Popular;1;Tiago Fernandes de Moura;CDS-PP;N
150300;CM;3;CDS-PP;;CDS – Partido Popular;2;José Manuel Santos de Moura;CDS-PP;N
150300;CM;3;CDS-PP;;CDS – Partido Popular;3;Maria Teresa Seixas Dantas;CDS-PP;N
150300;CM;3;CDS-PP;;CDS – Partido Popular;4;Ricardo Jorge Borges Mariano de Carvalho;CDS-PP;N
150300;CM;2;IL;;Iniciativa Liberal;1;Carlos Filipe Pereira Alves;IL;N
150300;CM;2;IL;;Iniciativa Liberal;2;Marta Cristina Belmonte Pereira;IL;N
150300;CM;2;IL;;Iniciativa Liberal;3;Rodrigo Gonçalves da Silva;IL;N
150300;CM;2;IL;;Iniciativa Liberal;4;Priscila Rodrigues Gomes Mendes;IL;N
150300;CM;2;IL;;Iniciativa Liberal;5;Ricardo Jorge Afonso Helena;IL;N
150300;CM;2;IL;;Iniciativa Liberal;6;Maria de Lurdes Pinto Silva;IL;N
150300;CM;2;IL;;Iniciativa Liberal;7;Guilherme Filipe Palma Lopes;IL;N
150300;CM;2;IL;;Iniciativa Liberal;8;Vítor Machado Rodrigues Manuel;IL;N
150300;CM;2;IL;;Iniciativa Liberal;9;Ana Luísa Rodrigues Horta Barnabé;IL;N
150300;CM;2;IL;;Iniciativa Liberal;10;Hélder Manuel da Encarnação Barbóz;IL;N
150300;CM;2;IL;;Iniciativa Liberal;11;Francisco José Luís Simões;IL;N
150300;CM;3;IL;;Iniciativa Liberal;1;Graça Alexandra Gonçalves Roque;IL;N
150300;CM;3;IL;;Iniciativa Liberal;2;Nuno Miguel da Silva Nóbrega Batista;IL;N
150300;CM;3;IL;;Iniciativa Liberal;3;Luci Marina Pereira Simões Sanches;IL;N
150300;CM;3;IL;;Iniciativa Liberal;4;Vânia Carina Carrusca Guerreiro do Nascimento Ferreira;IL;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;1;Sérgio Rúben Lourosa Alves;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;2;Sandra Mestre da Cunha;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;3;Sílvia Cristina dos Santos Pais;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;4;Diogo Miguel da Silva Mira;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;5;Matias Aleixo Tomé dos Santos Feijoo;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;6;Paula Cristina Salvação Brum da Silveira;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;7;Luís Filipe Lopes Pereira de Freitas Rodrigues Alves;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;8;Marie Basse;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;9;Tânia Alexandra Martins Liberato;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;10;João Pedro Barbosa de Carvalho;BE.L;N
150300;CM;2;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;11;Marisa Alexandra Serrano Santos Rosa;BE.L;N
150300;CM;3;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;1;Filipa Lourenço Cruz;BE.L;N
150300;CM;3;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;2;Martim de Freitas Gordinho;BE.L;N
150300;CM;3;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;3;Ana Augusto Madeira;BE.L;N
150300;CM;3;BE.L;;Almada em Comum – Coligação Bloco de Esquerda e LIVRE;4;Carla Alexandra da Silva Teixeira Alves;BE.L;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;1;Luís Filipe Almeida Palma;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;2;António José de Sousa Matos;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;3;Helena Manuela Gil Azinheira;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;4;Aurora Conceição Marques Almeida;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;5;Tiago David Costa Galveia;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;6;Paula Cristina Loureiro Coelho;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;7;Vanessa Alexandra Granja Gonçalves Pinheiro Borges;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;8;Nelson José Branco Vieira;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;9;Filipa do Couto Pereira Catarro;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;10;Alain Magalhães Pereira;PCP-PEV;N
150300;CM;2;PCP-PEV;;CDU – Coligação Democrática Unitária;11;Ana Catarina dos Reis Pires;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;1;Irina Margarida Canobbio Afonso Gonçalves de Carvalho;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;2;José Carlos dos Santos Ligeiro;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;3;Pedro Miguel de Sousa Gomes;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;4;Maria Madalena Cruz Rosa da Mota;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;5;Nuno Ricardo Almeida Semedo;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;6;José Manuel Vasques Godinho;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;7;Maria Beatriz da Silva Gomes Carvalho;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;8;Bruno Miguel Ganhão Pires;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;9;Maria Leonor Dimas Silva Riesenberger;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;10;Jorge do Carmo Ventinhas Pé-Curto;PCP-PEV;N
150300;CM;3;PCP-PEV;;CDU – Coligação Democrática Unitária;11;Maria Luisa Monteiro Ramos;PCP-PEV;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;1;Carla Marina Prazeres Marques;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;2;Nuno Miguel Chanoca dos Santos Figueiredo;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;3;Marina Moleiro Junqueira;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;4;Cristina Manuela Alves Monteiro Nunes Francisco;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;5;André Filipe Ventura ngelo;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;6;Pedro Filipe Rodrigues Pedras Matos de Sousa;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;7;Ana Catarina Prazeres Marques Pinto Ramos;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;8;Cristina Ascensão Oliveira Porfírio;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;9;Rui Fernando Rodrigues da Silva Vargas;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;10;Marisa Furtado Rendeiro Correia;PAN;N
150300;CM;2;PAN;;Pessoas – Animais – Natureza;11;Teresa Maria Fontan Forte da Silva Vargas;PAN;N
150300;CM;3;PAN;;Pessoas – Animais – Natureza;1;Eduardo Filipe Almeida Fernandes;PAN;N
150300;CM;3;PAN;;Pessoas – Animais – Natureza;2;Gonçalo Miguel Pereira de Jesus Silva;PAN;N
150300;CM;3;PAN;;Pessoas – Animais – Natureza;3;Diana Maria Marques Lopes;PAN;N
150300;CM;3;PAN;;Pessoas – Animais – Natureza;4;João Pedro Gomes Antão;PAN;N
